product_id,total_product_sales,total_product_quantity,average_product_revenue,product_velocity,product_total_revenue,product_rank_by_revenue,product_popularity_rank,product_revenue_contribution,weekend_sales_ratio,slow_moving_inventory_flag,daily_demand_std,safety_stock,reorder_point,assumed_current_stock,days_to_stockout,low_stock_flag,inventory_risk_score
71215,63.9,167,5.809090909090909,0.4441489361702128,63.9,3531,2555,6.607716273033211e-06,0.0,0,3.366037087400979,17.455166192683027,20.564208745874517,4.441489361702128,10.0,1,1.0
71270,196.67,139,5.619142857142857,0.3696808510638298,196.67,2983,2659,2.0337082307002216e-05,0.06474820143884892,0,1.8501274635023592,9.594155237908026,12.181921195354835,3.696808510638298,10.0,1,1.0
71279,410.8,116,8.740425531914894,0.30851063829787234,410.8,2450,2775,4.2479653285790974e-05,0.1206896551724138,0,1.3066116647853683,6.775660269310023,8.93523473739513,3.0851063829787235,10.0,1,1.0
71403,372.09,100,9.54076923076923,0.26595744680851063,372.09,2537,2853,3.847676288001451e-05,0.02,0,1.2322383485015107,6.389984603140198,8.251686730799772,2.6595744680851063,10.0,1,1.0
71406C,37.42,85,2.33875,0.22606382978723405,37.42,3742,2941,3.869495194630716e-06,0.08235294117647059,0,1.4140104426470455,7.332595165685187,8.915041974195825,2.2606382978723403,9.999999999999998,1,1.0
71434B,5.1,2,2.55,0.005319148936170213,5.1,4126,4046,5.273764161575802e-07,0.0,1,0.07283518750581405,0.37769943395687994,0.4149334765100714,0.05319148936170213,10.0,1,1.0
71459,16080.220000000001,19654,26.447730263157897,52.27127659574468,16080.220000000001,101,24,0.0016628095675736167,0.10476238933550422,0,88.30145834639023,457.9024504101995,823.8013865804123,522.7127659574468,10.0,1,1.0
71477,22138.22,7622,38.56832752613241,20.27127659574468,22138.22,56,137,0.0022892500242564836,0.08108108108108109,0,89.96494620739396,466.5287537810132,608.4276899512261,202.7127659574468,10.0,1,1.0
71495A,47.16,121,3.6276923076923073,0.32180851063829785,47.16,3654,2742,4.876680742351271e-06,0.0,0,4.993345216776095,25.89385332161158,28.146512896079663,3.2180851063829783,10.0,1,1.0
71495B,55.56,143,5.050909090909091,0.3803191489361702,55.56,3592,2639,5.745300721904933e-06,0.0,0,5.063494014137439,26.2576220158848,28.91985605843799,3.803191489361702,10.0,1,1.0
71496A,80.81,133,10.10125,0.3537234042553192,80.81,3426,2692,8.35633101758707e-06,0.045112781954887216,0,5.034800171402779,26.108825142696773,28.58488897248401,3.537234042553192,10.0,1,1.0
71496B,1.3,2,0.65,0.005319148936170213,1.3,4210,4046,1.3442928254997143e-07,0.0,1,0.07283518750581405,0.37769943395687994,0.4149334765100714,0.05319148936170213,10.0,1,1.0
71510,75.53,125,8.392222222222223,0.3324468085106383,75.53,3455,2723,7.810341316153341e-06,0.04,0,3.967012023823865,20.571625435560332,22.8987530951348,3.324468085106383,10.0,1,1.0
72008,1520.9,3794,6.850900900900902,10.090425531914894,1520.9,1279,354,0.0001572719198694243,0.16025303110173958,0,23.57359684233839,122.24495451416477,192.87793323756904,100.90425531914894,10.0,1,1.0
72023F,669.62,640,13.129803921568628,1.702127659574468,669.62,2024,1548,6.924348937008605e-05,0.0484375,0,13.554299519377343,70.28815921895132,82.2030528359726,17.02127659574468,10.0,1,1.0
72024U,31.08,148,3.885,0.39361702127659576,31.08,3800,2619,3.2138939243485475e-06,0.32432432432432434,0,3.013633324676849,15.62771566687016,18.38303481580633,3.9361702127659575,10.0,1,1.0
72038P,106.0,1000,10.6,2.6595744680851063,106.0,3301,1191,1.0961156884843824e-05,0.0,0,21.43768803031489,111.16883077630264,129.78585205289838,26.595744680851062,10.0,1,1.0
72045D,66.89,35,9.555714285714286,0.09308510638297872,66.89,3511,3337,6.916903622898146e-06,0.0,1,36.825561485514434,190.96530405873943,191.6168998034203,0.9308510638297872,10.0,1,1.0
72051S,103.88,175,2.360909090909091,0.4654255319148936,103.88,3311,2527,1.0741933747146948e-05,0.02857142857142857,0,2.553716524030493,13.242737729420332,16.500716452824587,4.654255319148936,10.0,1,1.0
72083A,50.4,24,7.2,0.06382978723404255,50.4,3631,3489,5.2117198773219695e-06,0.75,1,0.6662693851716596,3.4550548747066294,3.901863385344927,0.6382978723404255,10.0,1,1.0
72084B,3.9,2,3.9,0.005319148936170213,3.9,4153,4046,4.032878476499143e-07,0.0,1,0.10314212462587934,0.534861286451619,0.5720953290048105,0.05319148936170213,10.0,1,1.0
72122,258.49,263,4.103015873015873,0.699468085106383,258.49,2806,2276,2.6729711727955476e-05,0.27756653992395436,0,2.3793780103867603,12.338675281378094,17.234951877122775,6.99468085106383,10.0,1,1.0
72127,267.83,223,6.532439024390244,0.5930851063829787,267.83,2783,2405,2.7695534419506805e-05,0.05829596412556054,0,3.336561911619642,17.302317582147058,21.45391332682791,5.930851063829787,10.0,1,1.0
72128,298.69,531,5.240175438596491,1.4122340425531914,298.69,2693,1719,3.0886678772962284e-05,0.09416195856873823,0,9.538008698312138,49.460990076269425,59.346628374141766,14.122340425531913,10.0,1,1.0
72129,49.11,74,2.7283333333333335,0.19680851063829788,49.11,3642,3011,5.078324666176228e-06,0.10810810810810811,0,1.230106954930089,6.378931893961671,7.756591468429756,1.9680851063829787,10.0,1,1.0
72130,208.34,595,5.787222222222223,1.5824468085106382,208.34,2951,1610,2.1543843635739267e-05,0.07899159663865546,0,9.952613613041374,51.610995409838075,62.68812306941254,15.824468085106382,10.0,1,1.0
72131,450.03,609,10.227954545454544,1.6196808510638299,450.03,2374,1586,4.653631540458741e-05,0.06239737274220033,0,10.203870424069764,52.91393096273492,64.25169692018173,16.1968085106383,10.0,1,1.0
72132,430.95,533,23.941666666666666,1.4175531914893618,430.95,2412,1715,4.456330716531553e-05,0.08067542213883677,0,11.685140894764446,60.595314610903095,70.51818695132863,14.175531914893618,10.0,1,1.0
72133,66.62,70,3.918823529411765,0.18617021276595744,66.62,3512,3040,6.888983694983921e-06,0.1,0,1.4132403288012816,7.3286016074396745,8.631793096801376,1.8617021276595744,10.0,1,1.0
72134,77.89,235,3.8945,0.625,77.89,3441,2362,8.05438216755175e-06,0.1148936170212766,0,5.5795161080509486,28.933543633644327,33.30854363364433,6.25,10.0,1,1.0
72140E,130.37,187,6.208095238095238,0.4973404255319149,130.37,3204,2495,1.3481188896953674e-05,0.4117647058823529,0,5.278382919146237,27.371965516118912,30.853348494842315,4.973404255319148,10.0,1,1.0
72140F,69.18,175,4.612,0.4654255319148936,69.18,3490,2527,7.153705974466942e-06,0.14285714285714285,0,4.0869060936654416,21.193356824805882,24.45133554821014,4.654255319148936,10.0,1,1.0
72225C,286.86,1254,13.039090909090909,3.3351063829787235,286.86,2725,1019,2.9663372301757545e-05,0.05741626794258373,0,31.225450158302802,161.92496036202687,185.27070504287792,33.351063829787236,10.0,1,1.0
72225D,219.46,962,19.950909090909093,2.5585106382978724,219.46,2917,1230,2.269373103724364e-05,0.02494802494802495,0,30.603124579731286,158.69778367981422,176.60735814789933,25.585106382978722,10.0,1,1.0
72232,581.5899999999999,3061,10.027413793103447,8.14095744680851,581.5899999999999,2164,461,6.014055879864452e-05,0.09506697157791572,0,49.67992295365252,257.6238137248995,314.61051585255905,81.40957446808511,10.0,1,1.0
72267,530.16,265,11.525217391304347,0.7047872340425532,530.16,2238,2270,5.482232956668681e-05,0.28679245283018867,0,3.796219657493921,19.685952146371275,24.619462784669146,7.047872340425531,10.0,1,1.0
72349B,2605.31,1280,14.393977900552485,3.404255319148936,2605.31,868,1002,0.0002694076570155893,0.0640625,0,8.874615964121395,46.02085257164709,69.85063980568964,34.04255319148936,10.0,1,1.0
72349b,248.84,59,6.380512820512821,0.15691489361702127,248.84,2838,3126,2.5731832822872993e-05,0.0,0,0.5458742743565183,2.830725251028173,3.929129506347322,1.5691489361702127,10.0,1,1.0
72351A,4842.81,2448,18.8436186770428,6.51063829787234,4842.81,506,581,0.0005007811337121747,0.07434640522875817,0,16.90979656465908,87.68866820433324,133.26313628943961,65.1063829787234,10.0,1,1.0
72351B,7037.39,3596,21.260996978851963,9.563829787234043,7037.39,338,377,0.0007277163759418027,0.0842602892102336,0,25.790771894102296,133.74249836229032,200.68930687292863,95.63829787234043,10.0,1,1.0
72351a,105.25,25,5.847222222222222,0.06648936170212766,105.25,3305,3467,1.0883601529526533e-05,0.0,0,0.37000095840397246,1.9187038207532316,2.384129352668125,0.6648936170212766,10.0,1,1.0
72369A,61.37,37,6.818888888888889,0.09840425531914894,61.37,3547,3315,6.346096207762882e-06,0.0,1,0.8055789513191806,4.17746867057277,4.8662984578068125,0.9840425531914894,10.0,1,1.0
72484,991.3799999999999,1818,15.02090909090909,4.835106382978723,991.3799999999999,1643,759,0.00010251577087260821,0.13806380638063806,0,28.773774012492446,149.21137062294315,183.0571153037942,48.35106382978723,10.0,1,1.0
72487,355.05,827,25.360714285714288,2.199468085106383,355.05,2578,1338,3.671470520720566e-05,0.23458282950423218,0,25.40677284471561,131.7512050251001,147.14748162084476,21.994680851063826,10.0,1,1.0
72529W,793.69,390,16.197755102040816,1.0372340425531914,793.69,1861,1967,8.20732132823745e-05,0.035897435897435895,0,9.02285671294914,46.789580556552934,54.050218854425275,10.372340425531913,10.0,1,1.0
72529w,4.3,1,4.3,0.0026595744680851063,4.3,4147,4116,4.4465070381913625e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72586,695.67,1616,6.689134615384615,4.297872340425532,695.67,1985,826,7.193724537810663e-05,0.08353960396039604,0,32.08491393361776,166.38185808631695,196.46696446929568,42.97872340425532,10.0,1,1.0
72598,550.56,641,7.340799999999999,1.7047872340425532,550.56,2212,1547,5.693183523131713e-05,0.20124804992199688,0,8.086240392663532,41.93259499612706,53.866105634424926,17.04787234042553,10.0,1,1.0
72606A,94.92,226,5.273333333333333,0.601063829787234,94.92,3347,2392,9.815405768956375e-06,0.11946902654867257,0,5.376531614208323,27.880932511852905,32.08837932036354,6.01063829787234,10.0,1,1.0
72708,9.24,44,1.848,0.11702127659574468,9.24,4046,3248,9.554819775090278e-07,0.11363636363636363,1,1.2846281576962648,6.6616609996125495,7.480809935782762,1.1702127659574468,10.0,1,1.0
72709,40.8,48,5.1,0.1276595744680851,40.8,3715,3216,4.219011329260642e-06,0.0,0,1.0170183091443104,5.273923948598695,6.16754096987529,1.276595744680851,10.0,1,1.0
72715,36.96,88,2.8430769230769233,0.23404255319148937,36.96,3745,2923,3.821927910036111e-06,0.3181818181818182,0,1.3098643749835568,6.79252775936191,8.430825631702335,2.3404255319148937,10.0,1,1.0
72724,45.0,36,4.090909090909091,0.09574468085106383,45.0,3672,3326,4.653321319037473e-06,0.027777777777777776,1,0.8042440616120816,4.17054636963511,4.840759135592557,0.9574468085106382,10.0,1,1.0
72728,523.1500000000001,643,9.511818181818184,1.7101063829787233,523.1500000000001,2247,1543,5.409744551232121e-05,0.1057542768273717,0,8.35917086729614,43.34792307186092,55.31866775271198,17.101063829787233,10.0,1,1.0
72739B,328.39,394,11.728214285714285,1.047872340425532,328.39,2637,1958,3.395787084352701e-05,0.27411167512690354,0,8.533407025391025,44.25145473754114,51.58656112051986,10.47872340425532,10.0,1,1.0
72739C,247.82999999999998,301,9.9132,0.800531914893617,247.82999999999998,2847,2176,2.5627391611045706e-05,0.23920265780730898,0,7.670556675777323,39.77699534780488,45.3807187520602,8.00531914893617,10.0,1,1.0
72740A,141.23,65,11.769166666666665,0.17287234042553193,141.23,3165,3082,1.4604190441948049e-05,0.0,0,1.5746011540470308,8.165366012738549,9.375472395717273,1.7287234042553192,10.0,1,1.0
72740B,5.06,1,5.06,0.0026595744680851063,5.06,4132,4116,5.23240130540658e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72741,19571.83,14118,29.52010558069382,37.547872340425535,19571.83,71,48,0.0020238669731461596,0.13840487321150305,0,54.075087012976624,280.41569542660886,543.2508018095875,375.47872340425533,10.0,1,1.0
72750A,762.95,381,44.879411764705885,1.0132978723404256,762.95,1904,1984,7.889447778576978e-05,0.0,0,8.997619464523313,46.65870844965676,53.751793556039736,10.132978723404255,10.0,1,1.0
72750B,1004.1,478,23.90714285714286,1.2712765957446808,1004.1,1634,1811,0.00010383110969878947,0.05439330543933055,0,8.016038886671152,41.56855297215169,50.46748914236446,12.712765957446807,10.0,1,1.0
72750C,476.4,232,31.759999999999998,0.6170212765957447,476.4,2322,2375,4.9263161697543375e-05,0.0,0,5.11021227578132,26.499887623794912,30.819036559965124,6.170212765957447,10.0,1,1.0
72750D,226.5,110,20.59090909090909,0.2925531914893617,226.5,2896,2805,2.3421717305821947e-05,0.0,0,2.194428793671933,11.379589201474992,13.427461541900524,2.925531914893617,10.0,1,1.0
72751A,5.95,1,5.95,0.0026595744680851063,5.95,4104,4116,6.152724855171769e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72751B,5.95,1,5.95,0.0026595744680851063,5.95,4104,4116,6.152724855171769e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72751C,5.95,1,5.95,0.0026595744680851063,5.95,4104,4116,6.152724855171769e-07,1.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72752A,4.25,1,4.25,0.0026595744680851063,4.25,4148,4116,4.3948034679798355e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72752B,12.75,3,6.375,0.007978723404255319,12.75,3993,4003,1.3184410403939505e-06,0.0,1,0.11519333117025174,0.5973548976603986,0.6532059614901858,0.07978723404255318,10.0,1,1.0
72753A,690.24,315,49.30285714285714,0.8377659574468085,690.24,1993,2139,7.137574460560944e-05,0.025396825396825397,0,9.11249745838527,47.25442811128734,53.118789813415,8.377659574468085,10.0,1,1.0
72753B,957.73,445,68.40928571428572,1.1835106382978724,957.73,1677,1864,9.903612059737241e-05,0.017977528089887642,0,11.325998147737495,58.732917919043544,67.01749238712866,11.835106382978724,10.0,1,1.0
72753C,107.68,43,17.94666666666667,0.11436170212765957,107.68,3292,3261,1.1134880880754558e-05,0.18604651162790697,1,1.0931086518835604,5.668503551759676,6.469035466653293,1.1436170212765957,10.0,1,1.0
72753D,268.8,128,24.436363636363637,0.3404255319148936,268.8,2778,2710,2.779583934571717e-05,0.625,0,3.9907979258672546,20.694971335331992,23.07795005873625,3.404255319148936,10.0,1,1.0
72754A,201.24,292,40.248000000000005,0.776595744680851,201.24,2968,2192,2.080965293873558e-05,0.0,0,10.033973495753076,52.03290112188906,57.46907133465502,7.76595744680851,10.0,1,1.0
72754B,137.54,170,17.1925,0.4521276595744681,137.54,3176,2543,1.4222618093786977e-05,0.0,0,3.7725811845904973,19.563370765846713,22.72826438286799,4.5212765957446805,9.999999999999998,1,1.0
72754D,1.69,1,1.69,0.0026595744680851063,1.69,4200,4116,1.7475806731496286e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72755C,753.25,581,50.21666666666667,1.5452127659574468,753.25,1917,1630,7.789142852366614e-05,0.0,0,13.733582332659722,71.217861186006,82.03435054770813,15.452127659574469,10.0,1,1.0
72755D,693.25,533,53.32692307692308,1.4175531914893618,693.25,1990,1715,7.168700009828284e-05,0.0,0,12.523412117463426,64.94231469641083,74.86518703683636,14.175531914893618,10.0,1,1.0
72756,5422.23,3987,41.39106870229007,10.60372340425532,5422.23,456,337,0.0005606972990161012,0.17933283170303485,0,58.518144303847826,303.4559357454257,377.6819995752129,106.0372340425532,10.0,1,1.0
72760B,12268.42,1287,34.75473087818697,3.422872340425532,12268.42,156,993,0.0012686422297090159,0.13442113442113443,0,7.648226513011121,39.66119843527155,63.62130481825028,34.22872340425532,10.0,1,1.0
72771B,56.9,117,6.322222222222222,0.31117021276595747,56.9,3582,2764,5.883866290071827e-06,0.8290598290598291,0,3.6326640674510977,18.8378064094673,21.015997898829003,3.1117021276595747,10.0,1,1.0
72771C,42.08,54,7.013333333333333,0.14361702127659576,42.08,3699,3157,4.351372469002152e-06,0.5740740740740741,0,1.4699158078847587,7.622502084696708,8.62782123363288,1.4361702127659575,10.0,1,1.0
72772,615.84,457,68.42666666666668,1.2154255319148937,615.84,2106,1853,6.368225335813416e-05,0.6301969365426696,0,15.080366974483956,78.20184536038911,86.70982408379336,12.154255319148938,10.0,1,1.0
72779,81.12,48,5.408,0.1276595744680851,81.12,3420,3216,8.388387231118219e-06,0.08333333333333333,1,0.8451782303956673,4.382817565859072,5.276434587135667,1.276595744680851,10.0,1,1.0
72780,291.53,365,11.6612,0.9707446808510638,291.53,2710,2013,3.0146283647533205e-05,0.08767123287671233,0,5.9774416359039675,30.997055128209787,37.79226789416723,9.707446808510639,10.000000000000002,1,1.0
72781,216.9,115,13.55625,0.3058510638297872,216.9,2922,2781,2.2429008757760618e-05,0.10434782608695652,0,2.8132198054469306,14.588436777605216,16.729394224413724,3.0585106382978724,10.0,1,1.0
72783,56.7,27,8.1,0.07180851063829788,56.7,3583,3436,5.863184861987216e-06,0.07407407407407407,1,0.7175164020662124,3.7208051244949774,4.223464698963062,0.7180851063829787,10.0,1,1.0
72785A,16.8,8,4.2,0.02127659574468085,16.8,3944,3843,1.7372399591073232e-06,0.0,1,0.21805068055564544,1.1307394329589053,1.2796756031716714,0.2127659574468085,10.0,1,1.0
72785B,10.9,9,3.6333333333333333,0.023936170212765957,10.9,4024,3812,1.127137830611299e-06,0.1111111111111111,1,0.30456340103207896,1.5793660744625106,1.7469192659518724,0.23936170212765956,10.0,1,1.0
72789,424.03,112,9.021914893617021,0.2978723404255319,424.03,2427,2798,4.3847729753587984e-05,0.2767857142857143,0,1.4148152273917518,7.336768515860314,9.421874898839036,2.978723404255319,10.0,1,1.0
72793,262.8,54,23.89090909090909,0.14361702127659576,262.8,2792,3157,2.717539650317884e-05,0.07407407407407407,0,1.4030867693302163,7.275948572605889,8.28126772154206,1.4361702127659575,10.0,1,1.0
72796A,18.15,11,3.025,0.02925531914893617,18.15,3917,3759,1.8768395986784472e-06,0.09090909090909091,1,0.24591701304497934,1.2752451089666106,1.4800323430091638,0.2925531914893617,10.0,1,1.0
72796B,44.55,27,3.4269230769230767,0.07180851063829788,44.55,3678,3436,4.606788105847097e-06,0.48148148148148145,1,0.4413952732348213,2.288931360803134,2.791590935271219,0.7180851063829787,10.0,1,1.0
72796C,1.65,1,1.65,0.0026595744680851063,1.65,4205,4116,1.7062178169804065e-07,1.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72798C,43.21,22,3.323846153846154,0.05851063829787234,43.21,3691,3521,4.4682225376802045e-06,0.045454545454545456,0,0.4154122962630317,2.154192149841726,2.563766617926832,0.5851063829787234,10.0,1,1.0
72799A,877.8000000000001,612,48.76666666666667,1.627659574468085,877.8000000000001,1772,1580,9.077078786335764e-05,0.011437908496732025,0,17.638735581322187,91.46870726801744,102.86232428929404,16.27659574468085,10.0,1,1.0
72799B,467.71000000000004,322,29.231875000000002,0.8563829787234043,467.71000000000004,2341,2117,4.8364553647267036e-05,0.0,0,12.454101833623712,64.58289425870605,70.57757510976988,8.563829787234043,10.0,1,1.0
72799C,653.63,390,22.53896551724138,1.0372340425531914,653.63,2047,1967,6.759000919472141e-05,0.015384615384615385,0,12.590311483931258,65.2892329060325,72.54987120390484,10.372340425531913,10.0,1,1.0
72799D,260.67,78,13.719473684210527,0.2074468085106383,260.67,2799,2984,2.6955139294077736e-05,0.08974358974358974,0,1.5524768588172646,8.050636661841901,9.50276432141637,2.074468085106383,10.0,1,1.0
72799E,1743.88,801,15.710630630630632,2.13031914893617,1743.88,1163,1363,0.00018032964404095708,0.05867665418227216,0,12.887473438622703,66.83021750323036,81.74245154578355,21.3031914893617,10.0,1,1.0
72799F,1688.98,990,20.851604938271606,2.632978723404255,1688.98,1182,1203,0.00017465259203173136,0.12121212121212122,0,25.414712330397908,131.79237659822016,150.22322766204994,26.329787234042552,10.0,1,1.0
72800A,743.26,674,16.157826086956522,1.7925531914893618,743.26,1930,1509,7.685839119083981e-05,0.026706231454005934,0,18.501013964928962,95.9402006293208,108.48807296974633,17.925531914893618,10.0,1,1.0
72800B,1021.6800000000001,855,17.615172413793104,2.273936170212766,1021.6800000000001,1616,1315,0.00010564900722742679,0.03625730994152047,0,18.88186322546714,97.91516019287906,113.83271338436842,22.73936170212766,10.0,1,1.0
72800C,665.12,530,14.780444444444445,1.4095744680851063,665.12,2032,1721,6.877815723818231e-05,0.03018867924528302,0,13.56219505654498,70.32910288946448,80.19612416606023,14.095744680851062,10.0,1,1.0
72800D,821.59,555,14.413859649122807,1.476063829787234,821.59,1837,1676,8.495827250017772e-05,0.05765765765765766,0,13.492692795185409,69.96868691920096,80.3011337277116,14.76063829787234,10.0,1,1.0
72800E,1519.75,886,9.15512048192771,2.356382978723404,1519.75,1280,1286,0.00015715300165793775,0.08013544018058691,0,6.003164650049409,31.130446257073466,47.62512710813729,23.56382978723404,10.0,1,1.0
72800F,1060.19,822,15.365072463768117,2.1861702127659575,1060.19,1580,1340,0.00010963121620511864,0.06204379562043796,0,24.33461008988947,126.19132003715853,141.49451152652023,21.861702127659576,10.0,1,1.0
72801C,350.71,563,8.992564102564103,1.497340425531915,350.71,2584,1660,3.62659182177696e-05,0.2664298401420959,0,13.432497642203456,69.65653456555435,80.13791754427776,14.97340425531915,10.0,1,1.0
72801D,347.96,490,7.908181818181817,1.303191489361702,347.96,2592,1792,3.59815485816062e-05,0.10612244897959183,0,12.968416626066347,67.24996237005988,76.37230279559179,13.03191489361702,10.0,1,1.0
72801E,404.75,769,16.864583333333332,2.0452127659574466,404.75,2463,1395,4.185404008623149e-05,0.02340702210663199,0,29.930151191643017,155.20796404107583,169.52445340277797,20.452127659574465,10.0,1,1.0
72801F,292.5,234,11.7,0.6223404255319149,292.5,2705,2367,3.0246588573743574e-05,0.11965811965811966,0,2.708196123092778,14.043818348853806,18.40020132757721,6.223404255319149,10.0,1,1.0
72801G,741.16,1280,13.984150943396227,3.404255319148936,741.16,1933,1002,7.66412361959514e-05,0.090625,0,32.60799710465678,169.0943961380387,192.92418337208125,34.04255319148936,10.0,1,1.0
72801c,57.73,23,5.248181818181818,0.061170212765957445,57.73,3576,3501,5.969694216622962e-06,0.0,1,0.4607040557129431,2.389060384453975,2.8172518738156773,0.6117021276595744,10.0,1,1.0
72801d,70.28,28,4.134117647058823,0.07446808510638298,70.28,3485,3418,7.267453828932302e-06,0.0,0,0.4192529661736337,2.1741086064463553,2.6953852021910363,0.7446808510638298,10.0,1,1.0
72801e,17.57,7,4.3925,0.018617021276595744,17.57,3925,3871,1.8168634572330755e-06,0.0,1,0.19912931042290974,1.0326194028806905,1.1629385518168607,0.18617021276595744,10.0,1,1.0
72801g,25.099999999999998,10,8.366666666666665,0.026595744680851064,25.099999999999998,3849,3775,2.595519224618679e-06,0.0,1,0.4186774177595968,2.171124000823158,2.3572942135891153,0.26595744680851063,10.0,1,1.0
72802A,2405.77,577,18.364656488549617,1.5345744680851063,2405.77,937,1635,0.0002487737962155729,0.1195840554592721,0,4.610582185050645,23.908969567302826,34.65099084389857,15.345744680851062,10.0,1,1.0
72802B,2380.21,557,16.762042253521127,1.4813829787234043,2380.21,950,1669,0.0002461307097063596,0.1310592459605027,0,4.0437176561018084,20.969395728804532,31.33907657986836,14.813829787234043,10.0,1,1.0
72802C,3550.5,830,19.835195530726256,2.2074468085106385,3550.5,671,1335,0.0003671470520720566,0.1530120481927711,0,4.858482382784751,25.19449882271246,40.64662648228693,22.074468085106385,10.0,1,1.0
72802a,16.94,2,8.47,0.005319148936170213,16.94,3935,4046,1.751716958766551e-06,0.0,1,0.07283518750581405,0.37769943395687994,0.4149334765100714,0.05319148936170213,10.0,1,1.0
72803A,843.78,198,14.062999999999999,0.526595744680851,843.78,1804,2468,8.72528769461653e-05,0.14646464646464646,0,2.0589538071899147,10.677060280196528,14.363230492962485,5.26595744680851,10.0,1,1.0
72803B,399.38,90,9.9845,0.2393617021276596,399.38,2477,2912,4.1298743742159686e-05,0.2777777777777778,0,1.1032768728456281,5.7212326162851825,7.3967645311788,2.393617021276596,10.0,1,1.0
72803b,8.47,1,8.47,0.0026595744680851063,8.47,4062,4116,8.758584793832755e-07,0.0,0,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72805,16.9,10,5.633333333333333,0.026595744680851064,16.9,3941,3775,1.7475806731496285e-06,0.5,1,0.31721304114928395,1.6449629662347078,1.8311331790006653,0.26595744680851063,10.0,1,1.0
72807A,2592.8,570,20.09922480620155,1.5159574468085106,2592.8,872,1650,0.0002681140336888969,0.06666666666666667,0,5.350116324048577,27.7439514662512,38.35565359391077,15.159574468085106,10.0,1,1.0
72807B,2861.82,670,20.88919708029197,1.7819148936170213,2861.82,813,1517,0.00029593262260550713,0.10149253731343283,0,7.121819434437915,36.931423687425614,49.40482794274476,17.819148936170212,10.0,1,1.0
72807C,5464.26,1284,26.020285714285716,3.4148936170212765,5464.26,451,996,0.0005650435011280823,0.20638629283489096,0,13.360167323876816,69.28145321785121,93.18570853700014,34.148936170212764,10.0,1,1.0
72807a,8.47,1,8.47,0.0026595744680851063,8.47,4062,4116,8.758584793832755e-07,0.0,1,0.05157106231293967,0.2674306432258095,0.28604766450240526,0.026595744680851064,10.0,1,1.0
72807b,187.78,22,12.518666666666666,0.05851063829787234,187.78,3014,3521,1.9417792828641257e-05,0.0,0,0.3213005486350614,1.6661594416820926,2.075733909767199,0.5851063829787234,10.0,1,1.0
72807c,470.53000000000003,55,12.064871794871795,0.14627659574468085,470.53000000000003,2334,3152,4.865616178326005e-05,0.0,0,0.5632164468101467,2.9206560790197282,3.9445922492324943,1.4627659574468086,10.0,1,1.0
72811,261.52,392,18.68,1.0425531914893618,261.52,2796,1960,2.704303536343733e-05,0.19387755102040816,0,9.24558549059116,47.94457906925099,55.24245140967653,10.425531914893618,10.0,1,1.0
72812,172.4,71,8.620000000000001,0.18882978723404256,172.4,3065,3033,1.7827391008934673e-05,0.07042253521126761,0,1.0270904992341334,5.32615502846416,6.647963539102458,1.8882978723404256,10.0,1,1.0
72814,960.42,264,17.150357142857143,0.7021276595744681,960.42,1674,2274,9.931428580511043e-05,0.23863636363636365,0,3.1701265160336387,16.43923811663178,21.35413173365306,7.0212765957446805,10.0,1,1.0
72815,1060.86,276,14.734166666666665,0.7340425531914894,1060.86,1579,2244,0.00010970049898920206,0.2608695652173913,0,2.2446405831486094,11.639971100839071,16.778268973179497,7.340425531914894,10.0,1,1.0
72816,818.52,562,9.981951219512196,1.4946808510638299,818.52,1841,1662,8.464081257907894e-05,0.12277580071174377,0,5.0332201386924265,26.100631610411487,36.563397567858296,14.946808510638299,10.0,1,1.0
72817,496.83,378,7.527727272727272,1.0053191489361701,496.83,2294,1989,5.137576957638639e-05,0.05026455026455026,0,4.653311182860975,24.130548159178055,31.167782201731246,10.053191489361701,10.0,1,1.0
72818,501.02,594,8.080967741935483,1.5797872340425532,501.02,2282,1611,5.1809045494758986e-05,0.2441077441077441,0,5.63787344849781,29.23616569323948,40.29467633153735,15.797872340425531,10.0,1,1.0
72819,708.21,484,12.646607142857144,1.2872340425531914,708.21,1969,1799,7.323397091901176e-05,0.22520661157024793,0,7.665851328831304,39.75259495921605,48.76323325708839,12.872340425531913,10.0,1,1.0
72821,77.55,47,6.4624999999999995,0.125,77.55,3444,3226,8.019223739807911e-06,0.3404255319148936,0,1.1089033621856625,5.7504097477194325,6.6254097477194325,1.25,10.0,1,1.0
