customer_id,recency,frequency,monetary,average_purchase_value,quantity_per_order,active_months,purchase_frequency,customer_loyalty_score,customer_risk_score,high_value_customer_flag,customer_tenure,avg_days_between_purchases,weekend_sales_ratio,customer_rank_by_revenue,churn_warning_flag,lost_one_time_buyer_flag
15401,88,2,216.95,108.475,46.5,2,1.0,2.12,0.2009132420091324,0,204,204.0,0.0,3554,0,0
15402,23,5,1189.87,237.974,267.6,4,1.25,7.75,0.1602787456445993,0,227,56.75,0.0,1472,0,0
15403,127,2,170.88,85.44,246.0,2,1.0,2.12,0.1666666666666666,0,366,366.0,0.0,3759,0,0
15404,11,1,257.06,257.06,334.0,1,1.0,3.92,0.2115384615384615,0,11,11.0,0.0,3380,0,0
15405,212,1,310.74,310.74,155.0,1,1.0,2.12,0.4669603524229075,0,212,212.0,0.0,3156,0,1
15406,89,2,465.16,232.58,146.5,1,2.0,3.25,0.4278846153846153,0,89,89.0,1.0,2645,0,0
15409,337,2,117.2,58.6,27.0,2,1.0,1.68,0.4529569892473118,0,357,357.0,0.0,4010,0,0
15410,204,2,1234.88,617.44,351.0,2,1.0,5.05,0.408,0,235,235.0,0.0,1432,0,0
15413,66,7,0.0,0.0,384.57142857142856,3,2.333333333333333,3.92,0.4267241379310344,0,374,62.333333333333336,0.0,4369,0,0
15416,114,4,580.28,145.07,82.25,2,2.0,5.72,0.4789915966386555,0,312,104.0,0.0,2362,0,0
15418,61,2,449.42,224.71,132.0,2,1.0,3.7,0.1286919831223628,0,222,222.0,1.0,2684,0,0
15420,70,6,743.0,123.83333333333331,140.66666666666666,5,1.2,6.18,0.3932584269662921,0,370,74.0,0.4862584118438762,2034,0,0
15421,21,6,2854.98,475.83,237.83333333333331,6,1.0,8.88,0.118510158013544,0,368,73.6,0.2427897918724474,575,0,0
15422,15,6,1517.32,252.88666666666663,111.83333333333331,4,1.5,8.2,0.0984251968503936,0,306,61.2,0.4088524503730261,1174,0,0
15423,217,3,175.64,58.546666666666674,30.666666666666668,3,1.0,2.35,0.7560975609756098,0,257,128.5,0.8742313823730358,3737,1,0
15424,99,1,214.44,214.44,319.0,1,1.0,1.45,0.4342105263157895,0,99,99.0,0.0,3568,0,1
15425,36,4,1941.12,485.28,260.25,4,1.0,7.3,0.1569767441860465,0,299,99.66666666666669,0.7759540883613585,928,0,0
15426,4,6,1129.9,188.3166666666667,88.83333333333333,4,1.5,8.2,0.0336700336700336,0,222,44.4,0.835728825559784,1535,0,0
15428,23,3,668.97,222.99,81.66666666666667,3,1.0,5.95,0.0592783505154639,0,358,179.0,0.0,2160,0,0
15430,103,3,903.75,301.25,100.33333333333331,3,1.0,5.05,0.5309278350515464,0,164,82.0,0.130567081604426,1790,0,0
15431,138,1,153.24,153.24,84.0,1,1.0,1.45,0.4509803921568627,0,138,138.0,1.0,3838,0,1
15432,163,3,130.07,43.35666666666666,8.333333333333334,1,3.0,2.8,0.7874396135265701,0,177,88.5,0.0,3949,1,0
15434,10,7,1519.63,217.09,110.71428571428572,4,1.75,8.2,0.073170731707317,0,320,53.333333333333336,0.187775971782605,1171,0,0
15437,276,1,193.29,193.29,98.0,1,1.0,1.0,0.4742268041237113,0,276,276.0,0.0,3657,0,1
15439,40,4,1269.05,317.2625,143.0,2,2.0,7.3,0.1796407185628742,0,289,96.33333333333331,0.2612978212048382,1391,0,0
15441,32,3,1254.21,418.07,195.66666666666663,3,1.0,7.08,0.0808080808080808,0,366,183.0,0.0,1409,0,0
15443,110,8,1865.6,233.2,128.0,5,1.6,7.52,1.0,0,278,39.71428571428572,0.8978398370497428,962,1,0
15445,226,1,171.0,171.0,60.0,1,1.0,1.0,0.4688796680497925,0,226,226.0,0.0,3758,0,1
15446,12,5,391.65,78.33,52.2,4,1.25,5.95,0.0568720379146919,0,362,90.5,1.0,2858,0,0
15447,163,5,329.76,65.952,28.4,3,1.6666666666666667,4.6,1.0,0,261,65.25,0.0,3060,1,0
15448,310,1,294.17,294.17,255.0,1,1.0,2.12,0.4769230769230769,0,310,310.0,0.0,3242,0,1
15451,70,2,226.86,113.43,38.0,2,1.0,2.58,0.14,0,235,235.0,0.0,3509,0,0
15452,26,3,1256.63,418.8766666666667,269.0,3,1.0,7.08,0.1468926553672316,0,147,73.5,0.1438609614604139,1404,0,0
15454,254,1,126.89,126.89,60.0,1,1.0,1.0,0.4721189591078067,0,254,254.0,0.0,3973,0,1
15455,233,1,38.25,38.25,3.0,1,1.0,1.0,0.469758064516129,0,233,233.0,0.0,4235,0,1
15456,39,7,1656.93,236.70428571428573,299.1428571428572,6,1.1666666666666667,7.3,0.2560175054704595,0,367,61.16666666666666,0.1597170671060334,1086,0,0
15458,38,1,208.8,208.8,144.0,1,1.0,1.9,0.3584905660377358,0,38,38.0,0.0,3596,0,0
15459,53,2,202.83,101.415,60.5,2,1.0,2.58,0.179054054054054,0,133,133.0,0.0,3629,0,0
15461,96,3,391.3,130.4333333333333,75.33333333333333,3,1.0,3.92,0.2376237623762376,0,374,187.0,0.5614617940199336,2859,0,0
15462,81,1,502.45,502.45,323.0,1,1.0,3.7,0.421875,0,81,81.0,0.0,2546,0,0
15465,5,16,5261.63,328.851875,94.0,9,1.7777777777777777,10.0,0.0635593220338983,1,365,24.33333333333333,0.5589864737733363,241,0,0
15466,25,3,1225.93,408.6433333333334,231.66666666666663,3,1.0,7.08,0.0621890547263681,0,372,186.0,0.0,1440,0,0
15468,21,2,949.02,474.51,620.0,1,2.0,6.4,0.2441860465116279,0,28,28.0,0.0,1729,0,0
15469,63,2,329.9,164.95,65.0,2,1.0,3.7,0.3539325842696629,0,74,74.0,0.0,3059,0,0
15470,211,1,63.42,63.42,232.0,1,1.0,1.0,0.4668141592920354,0,211,211.0,0.0,4187,0,1
15471,16,2,837.53,418.765,207.0,2,1.0,5.28,0.0398009950248756,0,186,186.0,0.0,1888,0,0
15473,80,1,274.8,274.8,104.0,1,1.0,2.58,0.4210526315789473,0,80,80.0,0.0,3314,0,0
15474,231,1,150.35,150.35,55.0,1,1.0,1.0,0.4695121951219512,0,231,231.0,0.0,3857,0,1
15476,16,5,2180.28,436.0559999999999,233.6,2,2.5,8.88,0.2318840579710145,0,78,19.5,0.0,811,0,0
15477,285,1,368.4,368.4,216.0,1,1.0,2.12,0.475,0,285,285.0,1.0,2926,0,1
15478,211,1,583.56,583.56,319.0,1,1.0,3.25,0.4668141592920354,0,211,211.0,0.0,2357,0,1
15479,369,1,147.4,147.4,38.0,1,1.0,1.0,0.48046875,0,369,369.0,1.0,3867,0,1
15480,101,6,2686.75,447.7916666666667,257.8333333333333,2,3.0,7.98,0.6524547803617571,0,312,62.4,0.0,623,0,0
15481,37,1,1993.34,1993.34,1450.0,1,1.0,5.28,0.3557692307692308,0,37,37.0,0.0,905,0,0
15482,22,8,1539.11,192.38875,188.875,5,1.6,8.43,0.1610878661087866,0,373,53.285714285714285,1.0,1156,0,0
15483,21,6,592.56,98.76,102.33333333333331,4,1.5,6.62,0.1329113924050632,0,320,64.0,0.476542459835291,2336,0,0
15484,176,2,1061.69,530.845,462.0,2,1.0,5.5,0.2285714285714285,0,370,370.0,0.6494362761257993,1602,0,0
15485,9,6,3039.01,506.5016666666667,205.83333333333331,5,1.2,9.33,0.0501113585746102,0,374,74.8,0.0,530,0,0
15486,163,1,102.0,102.0,40.0,1,1.0,1.45,0.4578651685393258,0,163,163.0,0.0,4087,0,1
15487,315,1,231.32,231.32,144.0,1,1.0,2.12,0.4772727272727273,0,315,315.0,0.0,3486,0,1
15488,92,4,340.6,85.15,44.5,3,1.3333333333333333,4.6,0.5227272727272727,0,219,73.0,0.0,3015,0,0
15489,36,8,1237.33,154.66625,79.0,7,1.1428571428571428,7.98,0.2903225806451613,0,329,47.0,0.1609918130167376,1429,0,0
15490,66,2,181.35,90.675,36.0,1,2.0,2.58,0.4074074074074074,0,66,66.0,0.0,3705,0,0
15493,25,4,2168.27,542.0675,163.75,4,1.0,8.88,0.1119402985074626,0,290,96.66666666666669,0.0,820,0,0
15494,114,4,2412.92,603.23,478.0,3,1.3333333333333333,7.98,0.4180929095354523,0,364,121.33333333333331,0.0,723,0,0
15495,15,1,246.5,246.5,194.0,1,1.0,3.92,0.25,0,15,15.0,0.0,3422,0,0
15496,267,1,146.14,146.14,98.0,1,1.0,1.0,0.4734042553191489,0,267,267.0,0.0,3874,0,1
15497,10,8,7383.76,922.97,288.75,7,1.1428571428571428,10.0,0.0757575757575757,1,357,51.0,0.0,154,0,0
15498,2,23,11374.35,494.5369565217392,281.0869565217391,10,2.3,10.0,0.0319303338171262,1,359,16.318181818181817,0.0783429382777917,83,0,0
15499,359,1,158.65,158.65,59.0,1,1.0,1.0,0.4799465240641711,0,359,359.0,0.0,3816,0,1
15501,40,2,399.95,199.975,102.5,1,2.0,3.7,0.303030303030303,0,51,51.0,0.4153019127390924,2832,0,0
15502,4,10,3071.87,307.187,153.1,4,2.5,10.0,0.0553846153846153,0,190,21.11111111111111,0.2398213466064644,520,0,0
15503,362,1,116.26,116.26,60.0,1,1.0,1.0,0.4801061007957559,0,362,362.0,1.0,4014,0,1
15504,156,4,339.92,84.98,26.75,4,1.0,4.6,0.6763005780346821,0,301,100.33333333333331,0.0,3019,0,0
15506,17,3,1058.25,352.75,265.0,3,1.0,7.08,0.1188811188811188,0,113,56.5,0.4406331207181668,1605,0,0
15509,16,1,152.41,152.41,58.0,1,1.0,2.35,0.2580645161290322,0,16,16.0,0.0,3843,0,0
15512,26,2,210.58,105.29,83.5,2,1.0,3.02,0.0397553516819571,0,312,312.0,0.8147972267071897,3583,0,0
15513,1,21,12744.37,606.874761904762,241.42857142857144,10,2.1,10.0,0.0158478605388272,1,331,16.55,0.1395196467145884,74,0,0
15514,15,7,2368.34,338.3342857142857,284.1428571428572,5,1.4,9.33,0.0976138828633405,0,371,61.833333333333336,0.0,734,0,0
15515,23,1,171.81,171.81,131.0,1,1.0,2.35,0.3026315789473684,0,23,23.0,0.0,3750,0,0
15518,15,10,2183.84,218.384,150.7,7,1.4285714285714286,10.0,0.1377551020408163,0,355,39.44444444444444,0.1104018609421935,809,0,0
15519,19,2,344.61,172.305,58.0,2,1.0,4.15,0.0979381443298969,0,82,82.0,1.0,3000,0,0
15521,36,11,4091.34,371.94,242.45454545454547,7,1.5714285714285714,9.1,0.3680981595092024,1,339,33.9,0.1683213812589518,359,0,0
15523,24,17,16707.23,982.7782352941176,910.470588235294,10,1.7,9.55,0.3132137030995106,1,373,23.3125,0.0956921045559317,57,0,0
15524,242,1,151.4,151.4,24.0,1,1.0,1.0,0.4708171206225681,0,242,242.0,0.0,3851,0,1
15525,9,2,430.78,215.39,126.5,2,1.0,4.6,0.1363636363636363,0,18,18.0,0.0,2735,0,0
15527,30,21,2673.46,127.30761904761906,52.23809523809524,9,2.333333333333333,9.55,0.4545454545454545,0,360,18.0,0.1053578508748962,625,0,0
15529,2,2,1116.72,558.36,496.0,2,1.0,6.85,0.0222222222222222,0,30,30.0,0.0,1553,0,0
15530,148,1,311.37,311.37,390.0,1,1.0,2.58,0.4539877300613497,0,148,148.0,0.0,3151,0,1
15532,12,6,2174.12,362.3533333333333,137.0,4,1.5,9.33,0.1153846153846153,0,185,37.0,0.4803736684267658,815,0,0
15534,361,1,162.25,162.25,63.0,1,1.0,1.0,0.4800531914893617,0,361,361.0,0.0,3799,0,1
15535,1,4,515.97,128.9925,44.25,4,1.0,7.08,0.0116279069767441,0,84,28.0,0.6326724421962516,2519,0,0
15536,45,1,259.09,259.09,242.0,1,1.0,3.03,0.375,0,45,45.0,0.0,3371,0,0
15538,173,11,3036.1,276.0090909090909,89.9090909090909,4,2.75,8.65,1.0,0,299,29.9,0.2738710846151312,533,1,0
15540,11,1,247.38,247.38,244.0,1,1.0,3.92,0.2115384615384615,0,11,11.0,0.0,3418,0,0
15542,148,4,833.16,208.29,100.25,2,2.0,5.72,0.5311004784688996,0,373,124.33333333333331,0.0,1898,0,0
15543,95,1,114.4,114.4,81.0,1,1.0,1.45,0.4318181818181818,0,95,95.0,0.0,4028,0,1
15544,8,16,4591.61,286.975625,243.8125,8,2.0,10.0,0.11090573012939,1,316,21.066666666666663,0.0818362186683973,294,0,0
15545,7,1,135.33,135.33,75.0,1,1.0,2.8,0.1590909090909091,0,7,7.0,0.0,3926,0,0
15546,242,3,539.5500000000001,179.85000000000002,33.0,1,3.0,4.6,0.8897058823529411,0,242,121.0,0.0,2449,1,0
15547,12,14,5132.95,366.6392857142857,234.07142857142856,8,1.75,10.0,0.1382978723404255,1,369,28.384615384615383,0.6523870289015089,253,0,0
15548,231,1,158.09,158.09,64.0,1,1.0,1.0,0.4695121951219512,0,231,231.0,0.0,3817,0,1
15549,57,5,652.7,130.54000000000002,48.4,4,1.25,6.18,0.2900763358778626,0,333,83.25,0.0,2191,0,0
15550,14,10,1412.22,141.222,83.6,6,1.6666666666666667,8.88,0.1242603550295858,0,372,41.333333333333336,0.0,1250,0,0
15551,30,8,1192.95,149.11875,71.25,4,2.0,8.43,0.3608247422680412,0,186,26.571428571428573,0.0,1466,0,0
15552,259,1,162.4,162.4,106.0,1,1.0,1.0,0.4726277372262774,0,259,259.0,0.0,3798,0,1
15555,1,28,6946.53,248.09035714285716,153.67857142857142,11,2.5454545454545454,10.0,0.0174418604651162,1,369,13.666666666666666,0.5206570762668555,175,0,0
15558,275,2,131.88,65.94,24.5,1,2.0,1.68,0.4741379310344827,0,275,275.0,0.0,3941,0,0
15559,204,1,1109.4,1109.4,526.0,1,1.0,4.38,0.4657534246575342,0,204,204.0,0.0,1564,0,1
15560,33,2,153.52,76.76,36.0,1,2.0,3.02,0.34375,0,33,33.0,1.0,3837,0,0
15561,19,4,1133.8,283.45,266.75,4,1.0,7.75,0.0828488372093023,0,299,99.66666666666669,0.785738225436585,1529,0,0
15562,60,2,536.88,268.44,260.5,2,1.0,4.82,0.0795755968169761,0,362,362.0,0.6678587393831024,2459,0,0
15563,141,4,1453.98,363.495,373.0,3,1.3333333333333333,6.85,0.5858725761772854,0,316,105.33333333333331,0.0,1216,0,0
15564,99,2,70.74000000000001,35.370000000000005,21.0,2,1.0,2.12,0.1513761467889908,0,312,312.0,0.0,4177,0,0
15566,28,2,227.87,113.935,76.5,2,1.0,3.02,0.0373333333333333,0,360,360.0,0.0,3504,0,0
15569,26,5,2207.74,441.548,213.6,5,1.0,8.88,0.1507246376811594,0,285,71.25,1.0,800,0,0
15570,5,15,5096.82,339.78799999999995,145.33333333333334,8,1.875,10.0,0.0749464668094218,1,257,18.357142857142858,0.2472247401320823,257,0,0
15571,22,10,3241.92,324.192,214.7,6,1.6666666666666667,9.55,0.1964285714285714,0,369,41.0,0.3126850755108084,490,0,0
15572,16,3,1431.78,477.26,292.0,3,1.0,7.08,0.0592592592592592,0,240,120.0,0.0,1239,0,0
15573,254,3,597.23,199.07666666666668,138.33333333333334,3,1.0,4.6,0.6430379746835443,0,365,182.5,0.0,2325,0,0
15574,8,4,732.84,183.21,119.25,3,1.3333333333333333,7.08,0.0827586206896551,0,100,33.333333333333336,0.0,2054,0,0
15575,255,1,30.1,30.1,6.0,1,1.0,1.0,0.4722222222222222,0,255,255.0,0.0,4256,0,1
15577,359,2,137.15,68.575,15.5,1,2.0,1.68,0.4761273209549072,0,362,362.0,0.8964637258476121,3913,0,0
15579,19,5,887.78,177.55599999999998,104.0,2,2.5,6.62,0.296875,0,68,17.0,0.8763995584491653,1823,0,0
15580,12,14,1216.15,86.86785714285715,64.42857142857143,7,2.0,8.88,0.155688622754491,0,306,23.53846153846154,0.4169058093162849,1450,0,0
15581,2,30,2333.36,77.77866666666667,92.9,10,3.0,10.0,0.0358910891089108,0,373,12.862068965517242,0.1678737957280488,746,0,0
15583,12,1,95.96,95.96,56.0,1,1.0,2.8,0.2222222222222222,0,12,12.0,1.0,4111,0,0
15584,35,2,547.34,273.67,85.0,2,1.0,5.28,0.0545171339563862,0,306,306.0,0.6430920451638835,2428,0,0
15586,227,4,1128.66,282.165,325.5,3,1.3333333333333333,6.4,0.8937007874015748,0,336,112.0,0.0,1537,1,0
15587,28,3,608.4,202.8,72.0,3,1.0,5.95,0.1783439490445859,0,127,63.5,0.0,2299,0,0
15588,313,1,579.6,579.6,96.0,1,1.0,3.25,0.4771341463414634,0,313,313.0,1.0,2369,0,1
15590,18,5,1496.6,299.32,166.4,4,1.25,7.75,0.119205298013245,0,242,60.5,0.4237605238540692,1185,0,0
15591,218,3,217.9,72.63333333333334,19.33333333333333,3,1.0,2.35,0.6430678466076696,0,309,154.5,0.0,3550,0,0
15595,123,1,357.6,357.6,144.0,1,1.0,2.58,0.4456521739130434,0,123,123.0,0.0,2958,0,1
15596,1,8,1680.25,210.03125,100.625,5,1.6,8.88,0.0145833333333333,0,135,19.285714285714285,0.0,1067,0,0
15597,211,1,238.8,238.8,114.0,1,1.0,2.12,0.4668141592920354,0,211,211.0,0.0,3453,0,1
15598,63,1,307.34,307.34,244.0,1,1.0,3.03,0.4038461538461538,0,63,63.0,0.0,3181,0,0
15599,81,1,488.32,488.32,380.0,1,1.0,3.7,0.421875,0,81,81.0,0.0,2582,0,0
15600,64,5,1178.71,235.742,130.2,5,1.0,7.3,0.4429065743944637,0,229,57.25,0.2786775373077347,1491,0,0
15601,8,19,8173.86,430.2031578947368,319.57894736842104,10,1.9,10.0,0.1118012422360248,1,374,20.77777777777778,0.1309577115340855,131,0,0
15602,4,11,1892.34,172.0309090909091,108.72727272727272,7,1.5714285714285714,8.88,0.0382409177820267,0,373,37.3,0.0,949,0,0
15603,269,2,26.25,13.125,10.5,1,2.0,1.68,0.4498327759197324,0,284,284.0,0.0,4259,0,0
15605,9,6,735.17,122.52833333333332,44.5,4,1.5,7.08,0.0555555555555555,0,330,66.0,0.0,2051,0,0
15606,26,8,2310.83,288.85375,90.375,6,1.3333333333333333,9.55,0.2345360824742268,0,283,40.42857142857143,0.1335753820055997,752,0,0
15607,179,12,1473.81,122.8175,102.66666666666669,5,2.4,7.08,1.0,0,336,30.545454545454547,0.0,1199,1,0
15608,51,1,692.3,692.3,548.0,1,1.0,4.15,0.3863636363636363,0,51,51.0,0.0,2123,0,0
15611,10,17,1289.98,75.88117647058823,13.176470588235292,8,2.125,8.88,0.1431127012522361,0,319,19.9375,0.1754523325943037,1364,0,0
15613,246,1,433.72,433.72,700.0,1,1.0,2.12,0.4712643678160919,0,246,246.0,0.0,2724,0,1
15614,64,7,3008.86,429.8371428571429,229.42857142857144,6,1.1666666666666667,8.43,0.4137931034482758,0,374,62.333333333333336,0.0,541,0,0
15615,26,27,10922.03,404.51962962962966,243.03703703703704,12,2.25,9.55,0.4429882044560944,1,373,14.346153846153848,0.1147561396553571,93,0,0
15616,74,1,317.11,317.11,137.0,1,1.0,2.58,0.4157303370786517,0,74,74.0,0.0,3124,0,0
15617,32,3,828.55,276.18333333333334,161.66666666666666,3,1.0,5.95,0.1849710982658959,0,143,71.5,0.0,1910,0,0
15620,36,2,385.53,192.765,164.5,2,1.0,3.7,0.3,0,45,45.0,0.0,2873,0,0
15622,60,14,4093.55,292.3964285714286,172.07142857142858,6,2.333333333333333,9.1,0.7330827067669173,1,337,25.923076923076923,0.0,358,1,0
15623,29,7,2136.02,305.1457142857143,137.42857142857142,7,1.0,8.88,0.1912087912087912,0,365,60.833333333333336,0.2234436007153491,832,0,0
15625,12,6,1698.69,283.115,304.5,4,1.5,8.2,0.1185770750988142,0,178,35.6,0.3198523568161348,1055,0,0
15626,45,2,373.57,186.785,183.5,1,2.0,3.7,0.3125,0,57,57.0,0.0,2910,0,0
15627,93,2,566.9,283.45,172.0,2,1.0,4.38,0.26878612716763,0,158,158.0,0.0,2388,0,0
15628,2,12,2737.72,228.1433333333333,159.58333333333334,8,1.5,10.0,0.0208728652751423,0,362,32.90909090909091,0.1045687652499159,605,0,0
15629,86,4,2240.9,560.225,379.5,3,1.3333333333333333,7.98,0.6056338028169014,0,168,56.0,0.0,782,0,0
15630,280,1,295.05,295.05,187.0,1,1.0,2.12,0.4745762711864407,0,280,280.0,0.0,3240,0,1
15631,278,1,596.67,596.67,525.0,1,1.0,3.25,0.4744027303754266,0,278,278.0,1.0,2326,0,1
15633,145,18,4156.91,230.93944444444443,111.88888888888889,8,2.25,8.65,1.0,1,367,21.58823529411765,0.1969323367597566,351,1,0
15634,19,1,311.1,311.1,128.0,1,1.0,3.48,0.2794117647058823,0,19,19.0,1.0,3152,0,0
15635,31,1,100.35,100.35,5.0,1,1.0,2.35,0.3369565217391304,0,31,31.0,0.0,4098,0,0
15636,73,2,719.82,359.91,138.0,2,1.0,4.38,0.1659090909090909,0,205,205.0,0.0,2085,0,0
15637,49,4,574.23,143.5575,130.75,4,1.0,6.18,0.1814814814814815,0,360,120.0,0.0,2374,0,0
15638,14,8,2231.2,278.9,141.25,5,1.6,10.0,0.1161137440758293,0,317,45.285714285714285,0.1559698816780208,789,0,0
15639,85,4,603.01,150.7525,127.25,3,1.3333333333333333,5.72,0.4458041958041958,0,241,80.33333333333333,0.0,2309,0,0
15640,8,18,11372.07,631.7816666666666,318.27777777777777,10,1.8,10.0,0.1103896103896104,1,361,21.235294117647054,0.2802752709049452,84,0,0
15641,32,8,3458.35,432.29375,357.5,7,1.1428571428571428,9.55,0.2362869198312236,0,369,52.71428571428572,0.316552691312331,449,0,0
15642,365,1,105.78,105.78,270.0,1,1.0,1.0,0.4802631578947368,0,365,365.0,0.0,4073,0,1
15645,38,3,430.56,143.52,44.66666666666666,2,1.5,4.38,0.4175824175824176,0,61,30.5,0.988154960981048,2737,0,0
15646,8,3,526.97,175.65666666666667,219.0,3,1.0,6.4,0.1052631578947368,0,46,23.0,0.0,2489,0,0
15647,51,1,169.0,169.0,124.0,1,1.0,1.9,0.3863636363636363,0,51,51.0,0.0,3767,0,0
15649,3,3,1354.35,451.45,97.66666666666669,2,1.5,7.52,0.0566037735849056,0,23,11.5,0.0,1304,0,0
15650,151,3,539.03,179.67666666666665,69.0,2,1.5,5.05,0.5136054421768708,0,264,132.0,0.6661595829545666,2452,0,0
15651,56,2,612.76,306.38,196.0,2,1.0,4.82,0.1133603238866396,0,232,232.0,0.0,2286,0,0
15652,23,5,1059.7,211.94,89.4,3,1.6666666666666667,7.75,0.2541436464088398,0,121,30.25,0.0,1603,0,0
15658,8,6,1311.44,218.57333333333332,71.66666666666667,6,1.0,8.2,0.0447427293064876,0,372,74.4,0.0,1345,0,0
15659,22,2,226.04,113.02,25.0,2,1.0,3.02,0.0361842105263157,0,289,289.0,0.0,3511,0,0
15660,1,7,1212.13,173.1614285714286,120.42857142857144,7,1.0,8.2,0.007537688442211,0,308,51.333333333333336,0.0,1454,0,0
15661,15,6,906.15,151.025,90.5,6,1.0,7.08,0.129757785467128,0,214,42.8,0.1030734425867682,1785,0,0
15662,297,2,283.73,141.865,72.5,2,1.0,2.8,0.3817480719794344,0,374,374.0,0.0,3285,0,0
15664,64,5,853.72,170.744,74.0,4,1.25,6.18,0.3710144927536232,0,285,71.25,0.4808133814365365,1867,0,0
15665,47,3,1764.86,588.2866666666666,374.3333333333333,3,1.0,6.62,0.1561461794019933,0,271,135.5,1.0,1008,0,0
15666,108,2,632.9399999999999,316.47,234.5,1,2.0,4.38,0.3698630136986301,0,131,131.0,0.6418617878471894,2238,0,0
15670,183,2,142.15,71.075,16.5,1,2.0,1.68,0.4420289855072464,0,192,192.0,0.0,3890,0,0
15672,361,1,45.3,45.3,10.0,1,1.0,1.0,0.4800531914893617,0,361,361.0,0.0,4223,0,1
15673,87,6,3473.14,578.8566666666667,303.6666666666667,6,1.0,7.98,0.5942622950819672,0,291,58.2,0.0,447,0,0
15674,53,10,4473.83,447.383,236.9,8,1.25,9.1,0.4750996015936254,1,367,40.77777777777778,0.0,308,0,0
15675,40,1,218.35,218.35,97.0,1,1.0,1.9,0.3636363636363636,0,40,40.0,1.0,3549,0,0
15677,57,2,648.4,324.2,178.0,2,1.0,4.82,0.25,0,99,99.0,0.0,2197,0,0
15678,31,2,1473.24,736.62,419.0,2,1.0,6.4,0.0895953757225433,0,158,158.0,0.0,1200,0,0
15680,2,10,3130.8,313.08000000000004,211.2,8,1.25,10.0,0.0177165354330708,0,373,41.44444444444444,0.1164973808611217,506,0,0
15681,15,10,1533.84,153.384,57.0,5,2.0,8.88,0.2014925373134328,0,200,22.22222222222222,0.0,1161,0,0
15682,235,3,316.99,105.66333333333334,73.66666666666667,2,1.5,3.47,0.6657223796033994,0,323,161.5,0.0,3127,0,0
15683,109,1,330.79,330.79,201.0,1,1.0,2.58,0.439516129032258,0,109,109.0,0.0,3054,0,1
15684,183,6,147.79999999999998,24.63333333333333,12.0,3,2.0,3.02,1.0,0,371,74.2,0.0,3864,1,0
15685,86,1,55.98,55.98,36.0,1,1.0,1.45,0.4257425742574257,0,86,86.0,0.0,4207,0,0
15686,56,1,90.0,90.0,72.0,1,1.0,1.9,0.3943661971830985,0,56,56.0,0.0,4134,0,0
15688,54,1,190.57,190.57,95.0,1,1.0,1.9,0.391304347826087,0,54,54.0,1.0,3666,0,0
15689,253,1,266.93,266.93,123.0,1,1.0,2.12,0.4720149253731343,0,253,253.0,0.0,3334,0,1
15691,30,4,375.0,93.75,32.5,3,1.3333333333333333,5.5,0.108695652173913,0,369,123.0,0.2728,2906,0,0
15693,295,1,37.5,37.5,30.0,1,1.0,1.0,0.4758064516129032,0,295,295.0,0.0,4236,0,1
15694,1,16,4142.86,258.92875,59.375,8,2.0,10.0,0.0126475548060708,1,368,24.53333333333333,0.0,352,0,0
15695,233,2,721.06,360.53,136.0,2,1.0,3.92,0.3509036144578313,0,317,317.0,0.0,2083,0,0
15696,57,9,1113.01,123.66777777777776,40.11111111111112,5,1.8,7.98,0.5181818181818182,0,320,40.0,0.1461352548494622,1557,0,0
15697,325,1,246.75,246.75,127.0,1,1.0,2.12,0.4779411764705882,0,325,325.0,0.0,3420,0,1
15698,260,1,46.2,46.2,60.0,1,1.0,1.0,0.4727272727272727,0,260,260.0,0.0,4220,0,1
15702,112,2,140.39,70.195,51.5,2,1.0,2.12,0.1681681681681681,0,318,318.0,0.0,3900,0,0
15704,129,4,1367.26,341.815,164.0,3,1.3333333333333333,6.85,0.7329545454545454,0,219,73.0,0.4387387914515162,1288,1,0
15708,5,5,948.97,189.794,72.8,3,1.6666666666666667,8.2,0.0826446280991735,0,61,15.25,1.0,1730,0,0
15709,225,1,194.6,194.6,48.0,1,1.0,1.0,0.46875,0,225,225.0,0.0,3655,0,1
15710,53,1,898.87,898.87,641.0,1,1.0,4.15,0.3897058823529412,0,53,53.0,0.0,1800,0,0
15711,192,2,420.25,210.125,99.5,2,1.0,2.8,0.2865671641791045,0,320,320.0,0.2537775133848899,2775,0,0
15712,15,8,2395.1,299.3875,98.75,7,1.1428571428571428,10.0,0.1096033402922755,0,374,53.42857142857143,0.2921798672289257,728,0,0
15713,2,4,639.24,159.81,89.25,4,1.0,7.08,0.0074257425742574,0,359,119.66666666666669,0.0,2220,0,0
15714,89,3,453.93,151.31,58.333333333333336,2,1.5,3.92,0.4027149321266968,0,191,95.5,0.3391051483708942,2668,0,0
15715,191,5,658.02,131.60399999999998,49.2,3,1.6666666666666667,5.28,1.0,0,255,63.75,0.0,2180,1,0
15716,5,8,1913.55,239.19375,133.75,8,1.0,8.88,0.0369978858350951,0,368,52.57142857142857,0.6917404823495598,939,0,0
15717,57,4,456.7,114.175,38.5,4,1.0,5.05,0.3131868131868132,0,228,76.0,0.0,2665,0,0
15718,176,1,293.79,293.79,95.0,1,1.0,2.58,0.4607329842931937,0,176,176.0,0.0,3246,0,1
15719,17,25,5090.45,203.618,105.04,12,2.083333333333333,9.55,0.2779291553133515,1,374,15.583333333333334,0.0602913298431376,258,0,0
